Début;DesG;DesSG;Fin;IdxG;IdxP;IdxPar;IdxSG;TexteLibre
;3;Secteur auto;;403110603;9020011878;9020000000;403110600;
;1;Secteur auto;;403110601;9020020982;9020000000;403110600;
;4;Secteur auto;;403110604;9020011890;9020000000;403110600;
;3;Secteur auto;;403110603;9020022159;9020000000;403110600;
;3;Secteur auto;;403110603;9020022158;9020000000;403110600;
;4;Secteur auto;;403110604;9020022647;9020000000;403110600;
;3;Secteur auto;;403110603;9020022160;9020000000;403110600;
;1;Secteur auto;;403110601;9020011900;9020000000;403110600;
;4;Secteur auto;;403110604;9020016684;9020000000;403110600;
;3;Secteur auto;;403110603;9020022161;9020000000;403110600;
;2;Secteur auto;;403110602;9020011903;9020000000;403110600;
;4;Secteur auto;;403110604;9020103500;9020000000;403110600;
;2;Secteur auto;;403110602;9020111472;9020000000;403110600;
;1;Secteur auto;;403110601;9020117288;9020000000;403110600;
;4;Secteur auto;;403110604;9020121740;9020000000;403110600;
;4;Secteur auto;;403110604;9020121738;9020000000;403110600;
;1;Secteur auto;;403110601;9020002210;9020000000;403110600;
;4;Secteur auto;;403110604;9020051995;9020000000;403110600;
;1;Secteur auto;;403110601;9020105041;9020000000;403110600;
;4;Secteur auto;;403110604;9020051996;9020000000;403110600;
;4;Secteur auto;;403110604;9020052000;9020000000;403110600;
;4;Secteur auto;;403110604;9020112393;9020000000;403110600;
;4;Secteur auto;;403110604;9020122104;9020000000;403110600;
;4;Secteur auto;;403110604;9020122106;9020000000;403110600;
;4;Secteur auto;;403110604;9020112394;9020000000;403110600;
;4;Secteur auto;;403110604;9020034359;9020000000;403110600;
;4;Secteur auto;;403110604;9020034374;9020000000;403110600;
;2;Secteur auto;;403110602;9020034373;9020000000;403110600;
;2;Secteur auto;;403110602;9020011910;9020000000;403110600;
;1;Secteur auto;;403110601;9020121482;9020000000;403110600;
;4;Secteur auto;;403110604;9020121307;9020000000;403110600;
;1;Secteur auto;;403110601;9020100202;9020000000;403110600;
;1;Secteur auto;;403110601;9020100204;9020000000;403110600;
;4;Secteur auto;;403110604;9020037629;9020000000;403110600;
;4;Secteur auto;;403110604;9020036148;9020000000;403110600;
;4;Secteur auto;;403110604;9020036149;9020000000;403110600;
;4;Secteur auto;;403110604;9020011914;9020000000;403110600;
;4;Secteur auto;;403110604;9020011912;9020000000;403110600;
;2;Secteur auto;;403110602;9020114000;9020000000;403110600;
;4;Secteur auto;;403110604;9020011925;9020000000;403110600;
;4;Secteur auto;;403110604;9020011923;9020000000;403110600;
;4;Secteur auto;;403110604;9020011929;9020000000;403110600;
;2;Secteur auto;;403110602;9020099844;9020000000;403110600;
;1;Secteur auto;;403110601;9020097783;9020000000;403110600;
;4;Secteur auto;;403110604;9020029457;9020000000;403110600;
;1;Secteur auto;;403110601;9020036001;9020000000;403110600;
;1;Secteur auto;;403110601;9020057849;9020000000;403110600;
;1;Secteur auto;;403110601;9020093341;9020000000;403110600;
;1;Secteur auto;;403110601;9020035552;9020000000;403110600;
;1;Secteur auto;;403110601;9020035551;9020000000;403110600;
;1;Secteur auto;;403110601;9020000860;9020000000;403110600;
;4;Secteur auto;;403110604;9020011991;9020000000;403110600;
;4;Secteur auto;;403110604;9020011989;9020000000;403110600;
;3;Secteur auto;;403110603;9020017303;9020000000;403110600;
;3;Secteur auto;;403110603;9020017302;9020000000;403110600;
;1;Secteur auto;;403110601;9020105423;9020000000;403110600;
;4;Secteur auto;;403110604;9020112415;9020000000;403110600;
;4;Secteur auto;;403110604;9020108086;9020000000;403110600;
;4;Secteur auto;;403110604;9020108083;9020000000;403110600;
;4;Secteur auto;;403110604;9020108087;9020000000;403110600;
;3;Secteur auto;;403110603;9020012008;9020000000;403110600;
;3;Secteur auto;;403110603;9020012006;9020000000;403110600;
;2;Secteur auto;;403110602;9020116110;9020000000;403110600;
;2;Secteur auto;;403110602;9020116109;9020000000;403110600;
;1;Secteur auto;;403110601;9020027200;9020000000;403110600;
;1;Secteur auto;;403110601;9020027201;9020000000;403110600;
;1;Secteur auto;;403110601;9020027199;9020000000;403110600;
;1;Secteur auto;;403110601;9020123193;9020000000;403110600;
;4;Secteur auto;;403110604;9020012036;9020000000;403110600;
;4;Secteur auto;;403110604;9020012034;9020000000;403110600;
;1;Secteur auto;;403110601;9020101140;9020000000;403110600;
;1;Secteur auto;;403110601;9020101139;9020000000;403110600;
;1;Secteur auto;;403110601;9020112979;9020000000;403110600;
;1;Secteur auto;;403110601;9020094781;9020000000;403110600;
;4;Secteur auto;;403110604;9020012044;9020000000;403110600;
;1;Secteur auto;;403110601;9020037340;9020000000;403110600;
;2;Secteur auto;;403110602;9020034505;9020000000;403110600;
;2;Secteur auto;;403110602;9020034775;9020000000;403110600;
;3;Secteur auto;;403110603;9020012081;9020000000;403110600;
;1;Secteur auto;;403110601;9020117022;9020000000;403110600;
;4;Secteur auto;;403110604;9020012085;9020000000;403110600;
;4;Secteur auto;;403110604;9020012088;9020000000;403110600;
;2;Secteur auto;;403110602;9020012092;9020000000;403110600;
;2;Secteur auto;;403110602;9020012091;9020000000;403110600;
;3;Secteur auto;;403110603;9020106793;9020000000;403110600;
;2;Secteur auto;;403110602;9020107160;9020000000;403110600;
;2;Secteur auto;;403110602;9020114346;9020000000;403110600;
;2;Secteur auto;;403110602;9020114345;9020000000;403110600;
;1;Secteur auto;;403110601;9020012110;9020000000;403110600;
;1;Secteur auto;;403110601;9020026406;9020000000;403110600;
;1;Secteur auto;;403110601;9020101243;9020000000;403110600;
;2;Secteur auto;;403110602;9020100751;9020000000;403110600;
;2;Secteur auto;;403110602;9020100752;9020000000;403110600;
;2;Secteur auto;;403110602;9020100425;9020000000;403110600;
;2;Secteur auto;;403110602;9020100750;9020000000;403110600;
;4;Secteur auto;;403110604;9020052599;9020000000;403110600;
;4;Secteur auto;;403110604;9020122242;9020000000;403110600;
;1;Secteur auto;;403110601;9020900130;9020000000;403110600;
;2;Secteur auto;;403110602;9020088162;9020000000;403110600;
;1;Secteur auto;;403110601;9020055816;9020000000;403110600;
;2;Secteur auto;;403110602;9020103932;9020000000;403110600;
;2;Secteur auto;;403110602;9020103935;9020000000;403110600;
;1;Secteur auto;;403110601;9020108443;9020000000;403110600;
;1;Secteur auto;;403110601;9020098979;9020000000;403110600;
;4;Secteur auto;;403110604;9020117270;9020000000;403110600;
;4;Secteur auto;;403110604;9020117275;9020000000;403110600;
;4;Secteur auto;;403110604;9020117274;9020000000;403110600;
;1;Secteur auto;;403110601;9020116817;9020000000;403110600;
;2;Secteur auto;;403110602;9020120363;9020000000;403110600;
;2;Secteur auto;;403110602;9020024622;9020000000;403110600;
;2;Secteur auto;;403110602;9020024621;9020000000;403110600;
;4;Secteur auto;;403110604;9020053149;9020000000;403110600;
;4;Secteur auto;;403110604;9020051161;9020000000;403110600;
;4;Secteur auto;;403110604;9020051159;9020000000;403110600;
;4;Secteur auto;;403110604;9020051160;9020000000;403110600;
;4;Secteur auto;;403110604;9020093523;9020000000;403110600;
;3;Secteur auto;;403110603;9020029917;9020000000;403110600;
;4;Secteur auto;;403110604;9020114471;9020000000;403110600;
;4;Secteur auto;;403110604;9020114473;9020000000;403110600;
;4;Secteur auto;;403110604;9020114208;9020000000;403110600;
;2;Secteur auto;;403110602;9020035067;9020000000;403110600;
;2;Secteur auto;;403110602;9020035066;9020000000;403110600;
;2;Secteur auto;;403110602;9020012306;9020000000;403110600;
;2;Secteur auto;;403110602;9020012307;9020000000;403110600;
;2;Secteur auto;;403110602;9020010249;9020000000;403110600;
;1;Secteur auto;;403110601;9020110916;9020000000;403110600;
;1;Secteur auto;;403110601;9020052643;9020000000;403110600;
;3;Secteur auto;;403110603;9020118621;9020000000;403110600;
;2;Secteur auto;;403110602;9020050345;9020000000;403110600;
;3;Secteur auto;;403110603;9020012105;9020000000;403110600;
;3;Secteur auto;;403110603;9020037902;9020000000;403110600;
;3;Secteur auto;;403110603;9020037901;9020000000;403110600;
;4;Secteur auto;;403110604;9020028133;9020000000;403110600;
;2;Secteur auto;;403110602;9020120187;9020000000;403110600;
;4;Secteur auto;;403110604;9020028131;9020000000;403110600;
;4;Secteur auto;;403110604;9020028134;9020000000;403110600;
;4;Secteur auto;;403110604;9020028132;9020000000;403110600;
;2;Secteur auto;;403110602;9020104041;9020000000;403110600;
;1;Secteur auto;;403110601;9020003029;9020000000;403110600;
;2;Secteur auto;;403110602;9020099341;9020000000;403110600;
;1;Secteur auto;;403110601;9020118313;9020000000;403110600;
;1;Secteur auto;;403110601;9020118317;9020000000;403110600;
;1;Secteur auto;;403110601;9020118314;9020000000;403110600;
;1;Secteur auto;;403110601;9020118316;9020000000;403110600;
;4;Secteur auto;;403110604;9020107730;9020000000;403110600;
;4;Secteur auto;;403110604;9020107731;9020000000;403110600;
;4;Secteur auto;;403110604;9020107732;9020000000;403110600;
;4;Secteur auto;;403110604;9020012338;9020000000;403110600;
;4;Secteur auto;;403110604;9020107733;9020000000;403110600;
;4;Secteur auto;;403110604;9020012342;9020000000;403110600;
;4;Secteur auto;;403110604;9020012356;9020000000;403110600;
;3;Secteur auto;;403110603;9020018905;9020000000;403110600;
;3;Secteur auto;;403110603;9020018904;9020000000;403110600;
;3;Secteur auto;;403110603;9020012363;9020000000;403110600;
;3;Secteur auto;;403110603;9020012373;9020000000;403110600;
;3;Secteur auto;;403110603;9020012364;9020000000;403110600;
;4;Secteur auto;;403110604;9020050105;9020000000;403110600;
;4;Secteur auto;;403110604;9020033082;9020000000;403110600;
;4;Secteur auto;;403110604;9020022096;9020000000;403110600;
;4;Secteur auto;;403110604;9020021613;9020000000;403110600;
;3;Secteur auto;;403110603;9020012413;9020000000;403110600;
;4;Secteur auto;;403110604;9020109482;9020000000;403110600;
;4;Secteur auto;;403110604;9020036215;9020000000;403110600;
;4;Secteur auto;;403110604;9020111949;9020000000;403110600;
;4;Secteur auto;;403110604;9020109488;9020000000;403110600;
;4;Secteur auto;;403110604;9020109485;9020000000;403110600;
;4;Secteur auto;;403110604;9020050997;9020000000;403110600;
;4;Secteur auto;;403110604;9020032224;9020000000;403110600;
;4;Secteur auto;;403110604;9020025556;9020000000;403110600;
;4;Secteur auto;;403110604;9020012427;9020000000;403110600;
;4;Secteur auto;;403110604;9020026550;9020000000;403110600;
;3;Secteur auto;;403110603;9020012418;9020000000;403110600;
;4;Secteur auto;;403110604;9020012430;9020000000;403110600;
;1;Secteur auto;;403110601;9020123830;9020000000;403110600;
;2;Secteur auto;;403110602;9020017728;9020000000;403110600;
;2;Secteur auto;;403110602;9020033901;9020000000;403110600;
;2;Secteur auto;;403110602;9020057843;9020000000;403110600;
;2;Secteur auto;;403110602;9020089527;9020000000;403110600;
;2;Secteur auto;;403110602;9020012439;9020000000;403110600;
;2;Secteur auto;;403110602;9020012442;9020000000;403110600;
;1;Secteur auto;;403110601;9020012433;9020000000;403110600;
;1;Secteur auto;;403110601;9020012434;9020000000;403110600;
;1;Secteur auto;;403110601;9020012436;9020000000;403110600;
;2;Secteur auto;;403110602;9020095484;9020000000;403110600;
;2;Secteur auto;;403110602;9020095485;9020000000;403110600;
;3;Secteur auto;;403110603;9020078139;9020000000;403110600;
;3;Secteur auto;;403110603;9020078141;9020000000;403110600;
;4;Secteur auto;;403110604;9020017031;9020000000;403110600;
;2;Secteur auto;;403110602;9020012457;9020000000;403110600;
;2;Secteur auto;;403110602;9020020905;9020000000;403110600;
;2;Secteur auto;;403110602;9020012456;9020000000;403110600;
;2;Secteur auto;;403110602;9020103342;9020000000;403110600;
;2;Secteur auto;;403110602;9020103343;9020000000;403110600;
;2;Secteur auto;;403110602;9020051055;9020000000;403110600;
;2;Secteur auto;;403110602;9020012458;9020000000;403110600;
;2;Secteur auto;;403110602;9020051054;9020000000;403110600;
;2;Secteur auto;;403110602;9020100484;9020000000;403110600;
;3;Secteur auto;;403110603;9020030942;9020000000;403110600;
;3;Secteur auto;;403110603;9020035762;9020000000;403110600;
;3;Secteur auto;;403110603;9020023559;9020000000;403110600;
;4;Secteur auto;;403110604;9020037314;9020000000;403110600;
;1;Secteur auto;;403110601;9020001962;9020000000;403110600;
;2;Secteur auto;;403110602;9020012618;9020000000;403110600;
;1;Secteur auto;;403110601;9020000869;9020000000;403110600;
;2;Secteur auto;;403110602;9020025237;9020000000;403110600;
;2;Secteur auto;;403110602;9020021678;9020000000;403110600;
;1;Secteur auto;;403110601;9020000870;9020000000;403110600;
;2;Secteur auto;;403110602;9020012627;9020000000;403110600;
;3;Secteur auto;;403110603;9020075039;9020000000;403110600;
;4;Secteur auto;;403110604;9020012633;9020000000;403110600;
;2;Secteur auto;;403110602;9020012698;9020000000;403110600;
;1;Secteur auto;;403110601;9020012686;9020000000;403110600;
;1;Secteur auto;;403110601;9020090919;9020000000;403110600;
;4;Secteur auto;;403110604;9020013370;9020000000;403110600;
;4;Secteur auto;;403110604;9020012656;9020000000;403110600;
;4;Secteur auto;;403110604;9020052496;9020000000;403110600;
;4;Secteur auto;;403110604;9020121559;9020000000;403110600;
;2;Secteur auto;;403110602;9020012891;9020000000;403110600;
;2;Secteur auto;;403110602;9020115561;9020000000;403110600;
;2;Secteur auto;;403110602;9020018780;9020000000;403110600;
;1;Secteur auto;;403110601;9020002118;9020000000;403110600;
;2;Secteur auto;;403110602;9020013118;9020000000;403110600;
;2;Secteur auto;;403110602;9020060497;9020000000;403110600;
;2;Secteur auto;;403110602;9020030504;9020000000;403110600;
;1;Secteur auto;;403110601;9020002117;9020000000;403110600;
;2;Secteur auto;;403110602;9020024151;9020000000;403110600;
;1;Secteur auto;;403110601;9020026880;9020000000;403110600;
;4;Secteur auto;;403110604;9020037767;9020000000;403110600;
;2;Secteur auto;;403110602;9020030831;9020000000;403110600;
;2;Secteur auto;;403110602;9020009741;9020000000;403110600;
;2;Secteur auto;;403110602;9020028882;9020000000;403110600;
;2;Secteur auto;;403110602;9020012142;9020000000;403110600;
;2;Secteur auto;;403110602;9020012149;9020000000;403110600;
;3;Secteur auto;;403110603;9020012147;9020000000;403110600;
;1;Secteur auto;;403110601;9020121753;9020000000;403110600;
;1;Secteur auto;;403110601;9020000875;9020000000;403110600;
;4;Secteur auto;;403110604;9020012154;9020000000;403110600;
;1;Secteur auto;;403110601;9020124121;9020000000;403110600;
;1;Secteur auto;;403110601;9020106056;9020000000;403110600;
;1;Secteur auto;;403110601;9020106057;9020000000;403110600;
;3;Secteur auto;;403110603;9020012159;9020000000;403110600;
;3;Secteur auto;;403110603;9020012160;9020000000;403110600;
;4;Secteur auto;;403110604;9020012172;9020000000;403110600;
;3;Secteur auto;;403110603;9020012184;9020000000;403110600;
;4;Secteur auto;;403110604;9020012180;9020000000;403110600;
;3;Secteur auto;;403110603;9020031645;9020000000;403110600;
;2;Secteur auto;;403110602;9020012185;9020000000;403110600;
;4;Secteur auto;;403110604;9020029804;9020000000;403110600;
;3;Secteur auto;;403110603;9020018745;9020000000;403110600;
;3;Secteur auto;;403110603;9020012196;9020000000;403110600;
;4;Secteur auto;;403110604;9020012181;9020000000;403110600;
;3;Secteur auto;;403110603;9020012197;9020000000;403110600;
;4;Secteur auto;;403110604;9020036518;9020000000;403110600;
;4;Secteur auto;;403110604;9020036526;9020000000;403110600;
;1;Secteur auto;;403110601;9020037309;9020000000;403110600;
;4;Secteur auto;;403110604;9020099140;9020000000;403110600;
;1;Secteur auto;;403110601;9020000087;9020000000;403110600;
;1;Secteur auto;;403110601;9020002192;9020000000;403110600;
;1;Secteur auto;;403110601;9020036830;9020000000;403110600;
;1;Secteur auto;;403110601;9020032170;9020000000;403110600;
;1;Secteur auto;;403110601;9020117909;9020000000;403110600;
;4;Secteur auto;;403110604;9020094383;9020000000;403110600;
;4;Secteur auto;;403110604;9020092047;9020000000;403110600;
;4;Secteur auto;;403110604;9020117272;9020000000;403110600;
;4;Secteur auto;;403110604;9020012191;9020000000;403110600;
;4;Secteur auto;;403110604;9020012192;9020000000;403110600;
;4;Secteur auto;;403110604;9020001953;9020000000;403110600;
;3;Secteur auto;;403110603;9020117402;9020000000;403110600;
;4;Secteur auto;;403110604;9020118968;9020000000;403110600;
;1;Secteur auto;;403110601;9020058578;9020000000;403110600;
;2;Secteur auto;;403110602;9020012217;9020000000;403110600;
;2;Secteur auto;;403110602;9020012216;9020000000;403110600;
;1;Secteur auto;;403110601;9020012239;9020000000;403110600;
